"","recency","frequenci","monitery"
"34",2.43563982740665,-0.0690631951458575,-0.318247852820628
"35",-0.75975148134188,0.00136081147017021,0.408482428906724
"36",-0.124642649789378,-0.0866691967998644,0.647677356677477
"37",-0.700210028383833,-0.0866691967998644,0.401413355459739
"38",-0.194107678240433,-0.0338511918378436,0.22079206890049
"39",-0.283419857677503,-0.0690631951458575,0.886881513003643
"40",-0.75975148134188,0.159814826356232,-0.321195453419802
"41",-0.561279971481723,-0.0690631951458575,2.4613930378214
"42",-0.462044216551644,-0.0866691967998644,3.65384236850709
"43",0.272300369930936,-0.0338511918378436,-0.107248468977943
"44",2.09823826064438,-0.0866691967998644,-0.641201149527195
"45",2.29670977050454,-0.0866691967998644,-0.250002685535443
"46",-0.422349914579613,-0.0690631951458575,-0.307450442986461
"47",0.560084059228163,-0.0866691967998644,3.86073735232948
"48",-0.690286452890825,-0.0514571934918505,2.15306700144574
"49",-0.422349914579613,-0.0162451901838367,0.0712174884644081
"50",-0.591050697960746,0.054178816432191,-0.000164157187420115
"51",-0.134566225282386,0.0189668131241771,3.4985297359877
"52",2.07839110965836,-0.0514571934918505,-0.246052863818329
"53",-0.174260527254417,-0.0514571934918505,0.257641690667866
"54",-0.25364913119848,-0.0162451901838367,-0.490231211512544
"55",1.2448107682457,-0.0514571934918505,-0.355568130914109
"56",-0.670439301904809,0.353480844550309,12.3001068158795
"57",-0.878834387257974,0.106996821394212,-0.0489124630683455
"58",0.202835341479881,-0.0866691967998644,0.976416957628507
"59",-0.283419857677503,-0.0866691967998644,0.787628399528029
"60",-0.75975148134188,-0.0162451901838367,-0.428148873532706
"61",0.0341345580987478,-0.0514571934918505,-0.133021517109884
"62",-0.908605113736997,0.054178816432191,-0.305770845901146
"63",0.699014116130273,-0.0690631951458575,1.56307622528493
"64",-0.134566225282386,-0.0866691967998644,1.27713866434319
"65",1.01656853190652,-0.0866691967998644,0.73873551294562
"66",-0.799445783313911,-0.0162451901838367,-0.482357408033474
"67",-0.660515726411801,0.106996821394212,0.942788101700553
"68",-0.819292934299927,-0.0338511918378436,1.72121675085611
"69",-0.48189136753766,-0.0866691967998644,-0.164730833511763
"70",-0.561279971481723,0.212632831318253,0.112308861918489
"71",-0.491814943030668,-0.0162451901838367,1.92682158263165
"72",-0.908605113736997,0.0189668131241771,4.41569257704425
"73",-0.0750247723243384,-0.0338511918378436,-0.344971442160192
"74",-0.124642649789378,-0.0690631951458575,9.96419474642244
"75",0.0738288600707792,-0.0866691967998644,0.534636781413618
"76",-0.898681538243989,0.23023883297226,-0.161079239848548
"77",-0.769675056834887,-0.0690631951458575,3.14931262975594
"78",2.72342351670387,-0.0866691967998644,-0.394106578322214
"79",-0.878834387257974,-0.0866691967998644,-0.39823174259219
"80",-0.700210028383833,-0.0162451901838367,1.89699858295636
"81",-0.690286452890825,-0.0866691967998644,-0.505264528281653
"82",-0.34296131063555,-0.0866691967998644,1.90037069710457
"83",1.50282373106391,-0.0866691967998644,0.444602994796408
"84",-0.471967792044652,-0.0866691967998644,0.369740953279515
"85",-0.690286452890825,-0.0338511918378436,1.94054952023748
"86",0.639472663172226,-0.0690631951458575,-0.600669334149705
"87",-0.809369358806919,0.00136081147017021,3.24758290207998
"88",-0.749827905848872,-0.0514571934918505,-0.479083116572651
"89",0.421154002326054,-0.0866691967998644,1.08303445832435
"90",-0.382655612607582,-0.0690631951458575,-0.874591315942656
"91",-0.184184102747425,0.00136081147017021,0.263686394463917
"92",-0.471967792044652,-0.0338511918378436,1.30834733161386
"93",-0.333037735142542,0.106996821394212,-0.432132840904851
"94",-0.20403125373344,-0.0690631951458575,0.436878693915042
"95",0.02421098260574,-0.0690631951458575,0.270044869144038
"96",-0.888757962750981,-0.0338511918378436,-0.096617173141225
"97",-0.452120641058636,0.0189668131241771,-0.358993243337695
"98",-0.809369358806919,0.036572814778184,-0.45513616884322
"99",-0.839140085285942,-0.0514571934918505,-0.197316862677955
"100",0.510466181763124,-0.0514571934918505,-0.206406989760566
"101",-0.888757962750981,0.758418882592468,0.184296145644689
"102",-0.610897848946762,0.124602823048219,0.452080254348235
"103",-0.62082142443977,0.054178816432191,0.00157696360065367
"104",-0.739904330355864,0.423904851166336,-0.217843938484911
"105",-0.382655612607582,-0.0866691967998644,1.12813440863168
"106",-0.898681538243989,0.247844834626267,0.031640828572249
"107",-0.690286452890825,0.054178816432191,3.16044380567757
"108",-0.878834387257974,-0.0866691967998644,1.01077486943415
"109",-0.878834387257974,-0.0514571934918505,-0.434112366041115
"110",-0.630744999932778,-0.0338511918378436,1.39676150675595
"111",-0.690286452890825,0.0893908197402048,0.532560356445509
"112",-0.739904330355864,0.124602823048219,-0.378990204554379
"113",-0.591050697960746,0.036572814778184,0.681090495122632
"114",-0.819292934299927,-0.0514571934918505,0.323884261428253
"115",2.42571625191364,-0.0866691967998644,0.0526847034823786
"116",-0.858987236271958,0.0717848180861979,0.625398701052978
"117",-0.531509245002699,-0.0866691967998644,0.400056757813908
"118",-0.283419857677503,-0.0690631951458575,-0.510234105371994
"119",0.728784842609297,-0.0514571934918505,-0.489954354850129
"120",-0.819292934299927,0.124602823048219,-0.631947748002647
"121",-0.104795498803362,-0.0866691967998644,2.01330052970346
"122",-0.700210028383833,-0.0514571934918505,-0.502034533886817
"123",-0.680362877397817,0.124602823048219,0.0212039712992109
"124",2.21732116656047,-0.0690631951458575,2.01811783562947
"125",0.0341345580987478,-0.0162451901838367,1.18736512298865
"126",2.43563982740665,-0.0866691967998644,-3.99199733473043
"127",-0.729980754862856,-0.0338511918378436,-0.795687167154511
"128",2.07839110965836,-0.0866691967998644,-0.887049865751311
"129",1.39366440064082,-0.0866691967998644,-0.671101669067966
"130",0.421154002326054,-0.0338511918378436,-0.00383558414955079
"131",-0.650592150918793,-0.0690631951458575,-0.323272801243452
"132",1.90969032627723,-0.0866691967998644,-0.385939306780985
"133",0.500542606270116,-0.0690631951458575,0.48556393800064
"134",-0.25364913119848,-0.0690631951458575,-0.683518690377258
"135",-0.0750247723243384,-0.0690631951458575,-0.0623077112515026
"136",1.7409895428961,-0.0866691967998644,1.94292356611768
"137",2.59441703529477,-0.0866691967998644,0.187707697741952
"138",-0.144489800775393,-0.0690631951458575,0.941671446495482
"139",-0.630744999932778,0.00136081147017021,0.262777381755656
"140",-0.908605113736997,-0.0162451901838367,0.26433608476505
"141",-0.283419857677503,-0.0866691967998644,0.0690469322310781
"142",-0.124642649789378,0.00136081147017021,0.31705051614432
"143",0.500542606270116,-0.0866691967998644,0.785662717224885
"144",-0.521585669509691,-0.0690631951458575,-0.607812236040001
"145",-0.898681538243989,0.124602823048219,-0.502843097318843
"146",-0.819292934299927,0.036572814778184,0.677785518715058
"147",-0.908605113736997,-0.0514571934918505,0.340495661173126
"148",-0.104795498803362,-0.0514571934918505,-0.552782360107403
"149",-0.819292934299927,0.036572814778184,-0.209346284659867
"150",-0.323114159649534,-0.0162451901838367,0.0244342496495984
"151",-0.769675056834887,-0.0866691967998644,-0.527911403267163
"152",-0.610897848946762,-0.0866691967998644,0.0939363461821458
"153",0.381459700354022,-0.0866691967998644,2.14087607974408
"154",-0.00555974387328357,-0.0690631951458575,0.117040034660639
"155",-0.839140085285942,-0.0162451901838367,1.39940964073194
"156",-0.62082142443977,-0.0866691967998644,0.133028506915079
"157",-0.690286452890825,-0.0162451901838367,1.25858926796141
"158",-0.720057179369848,0.23023883297226,1.06472257581612
"159",-0.62082142443977,-0.0514571934918505,0.0308960841503539
"160",-0.62082142443977,-0.0690631951458575,-0.382201741838388
"161",-0.164336951761409,-0.0690631951458575,0.510231866621776
"162",-0.452120641058636,-0.0514571934918505,0.178848284544687
"163",1.04633925838555,-0.0690631951458575,-0.586937243693944
"164",0.738708418102305,-0.0866691967998644,-0.611023773324009
"165",-0.124642649789378,-0.0866691967998644,1.7966048200316
"166",2.6341113372668,-0.0866691967998644,-0.409472123086221
"167",-0.531509245002699,-0.0690631951458575,-0.268524396250976
"168",-0.829216509792934,0.142208824702226,-0.152341497868713
"169",-0.412426339086605,-0.0690631951458575,-0.0388856376112321
"170",-0.749827905848872,-0.0162451901838367,5.76496301354996
"171",-0.898681538243989,-0.0690631951458575,-0.874591315942656
"172",2.16770328909543,-0.0514571934918505,-0.379746946098313
"173",-0.858987236271958,-0.0338511918378436,0.579868238635594
"174",2.08831468515137,-0.0866691967998644,-0.213319177765516
"175",-0.829216509792934,0.0189668131241771,0.621122847656745
"176",1.68144808993805,-0.0866691967998644,0.390366774629399
"177",1.87991959979821,-0.0690631951458575,-0.693014873898077
"178",-0.194107678240433,-0.0690631951458575,-0.394660291647043
"179",-0.690286452890825,0.0893908197402048,1.41952856270173
"180",-0.888757962750981,0.511934859436371,-0.553042869043085
"181",-0.521585669509691,-0.0690631951458575,-0.155303864156548
"182",-0.829216509792934,-0.0514571934918505,0.0526201035944819
"183",1.34404652317578,-0.0866691967998644,-0.430125630102346
"184",2.21732116656047,-0.0866691967998644,-0.269797936898083
"185",-0.561279971481723,0.00136081147017021,-0.271514448205053
"186",-0.561279971481723,-0.0338511918378436,-0.462490173938606
"187",-0.700210028383833,-0.0338511918378436,1.03112383412162
"188",-0.184184102747425,-0.0514571934918505,-0.495556087986317
"189",1.53259445754293,-0.0866691967998644,0.276301829714606
"190",-0.521585669509691,-0.0866691967998644,-0.32721800868286
"191",1.45320585359887,-0.0690631951458575,-0.166724201481148
"192",-0.888757962750981,0.212632831318253,0.230888108523207
"193",-0.878834387257974,0.212632831318253,-0.583284273842641
"194",1.41351155162684,-0.0338511918378436,0.497794081062802
"195",-0.739904330355864,-0.0690631951458575,-0.62550337676829
"196",-0.839140085285942,-0.0866691967998644,-0.475917722065712
"197",-0.521585669509691,-0.0866691967998644,-0.2796263484138
"198",-0.630744999932778,-0.0690631951458575,0.0205970163085327
"199",0.976874229934493,-0.0514571934918505,8.22603786272915
"200",2.23716831754649,-0.0866691967998644,0.37915407980161
"201",0.00436383161972428,-0.0690631951458575,-0.268828938579632
"202",0.16314103950785,-0.0514571934918505,-0.488745414090919
"203",-0.541432820495707,0.0893908197402048,-0.0389321998680926
"204",-0.402502763593597,-0.0690631951458575,-0.0187304725874533
"205",-0.720057179369848,-0.0162451901838367,1.16480684213511
"206",-0.819292934299927,0.054178816432191,0.0490886430561273
"207",-0.62082142443977,0.0189668131241771,-0.466196098119784
"208",-0.630744999932778,0.0893908197402048,-0.224974843253168
"209",0.966950654441485,0.00136081147017021,-0.611780514867942
"210",-0.333037735142542,-0.0866691967998644,-0.450668394453505
"211",-0.700210028383833,-0.0866691967998644,1.17193313262566
"212",-0.124642649789378,-0.0690631951458575,-0.522734183680011
"213",2.71349994121086,-0.0866691967998644,-0.895355565623747
"214",-0.333037735142542,-0.0690631951458575,-0.874591315942656
"215",-0.134566225282386,-0.0514571934918505,0.165328450863443
"216",-0.690286452890825,0.0189668131241771,-0.0606366835390721
"217",-0.392579188100589,-0.0866691967998644,2.42919460798259
"218",-0.34296131063555,-0.0690631951458575,0.0163195808742281
"219",-0.600974273453754,0.00136081147017021,0.610735449355962
"220",1.84022529782618,-0.0866691967998644,-0.000831689362352879
"221",-0.888757962750981,-0.0338511918378436,0.711236724951296
"222",-0.0651011968313306,-0.0162451901838367,-0.510663233198737
"223",-0.62082142443977,-0.0866691967998644,0.109717175939775
"224",-0.700210028383833,-0.0866691967998644,-0.383696767815427
"225",-0.749827905848872,0.124602823048219,-0.189943956791193
"226",-0.769675056834887,-0.0514571934918505,0.361490624739562
"227",-0.898681538243989,0.300662839588288,0.763927061776105
"228",1.39366440064082,-0.0866691967998644,-0.375972466934061
"229",1.83030172233317,-0.0866691967998644,-0.0299016389158801
"230",0.143293888521834,-0.0690631951458575,0.0129142439265292
"231",1.18526931528766,-0.0514571934918505,1.53804838300265
"232",-0.680362877397817,0.124602823048219,0.485914268161926
"233",-0.809369358806919,0.0189668131241771,0.896709924519359
"234",-0.868910811764966,-0.0338511918378436,-0.341912176040512
"235",-0.819292934299927,-0.0690631951458575,0.884666659704327
"236",-0.34296131063555,-0.0866691967998644,0.898675606822503
"237",-0.333037735142542,-0.0162451901838367,0.310704038586238
"238",-0.0254068948592992,-0.0690631951458575,1.46371236914435
"239",-0.243725555705472,0.0717848180861979,0.773605609576732
"240",-0.581127122467738,-0.0866691967998644,0.985027199829599
"241",1.45320585359887,-0.0866691967998644,0.471208920054446
"242",-0.680362877397817,-0.0514571934918505,0.209376345853597
"243",0.232606067958905,-0.0866691967998644,-0.359914780514017
"244",-0.660515726411801,-0.0514571934918505,0.0605012899178825
"245",0.361612549368007,0.00136081147017021,0.668718463020982
"246",0.371536124861014,-0.0866691967998644,0.448534359402695
"247",-0.581127122467738,-0.0162451901838367,0.097385980195831
"248",-0.868910811764966,-0.0690631951458575,0.98999677691994
"249",-0.690286452890825,0.124602823048219,-0.0930206986131283
"250",0.61962551218621,-0.0866691967998644,0.00595129886680343
"251",0.153217464014842,-0.0338511918378436,-0.456738476776944
"252",-0.878834387257974,-0.0866691967998644,-0.00404322664636167
"253",2.40586910092762,-0.0866691967998644,-0.558974720790075
"254",2.28678619501153,-0.0690631951458575,0.391377301447212
"255",0.560084059228163,-0.0690631951458575,2.18446716124125
"256",-0.809369358806919,-0.0162451901838367,-0.541266968662041
"257",-0.739904330355864,0.036572814778184,0.503711892221913
"258",-0.799445783313911,-0.0162451901838367,-0.236680342940055
"259",-0.729980754862856,-0.0866691967998644,1.02478381655233
"260",-0.62082142443977,-0.0866691967998644,-0.620769127841001
"261",-0.799445783313911,-0.0866691967998644,-0.196015636364607
"262",-0.908605113736997,0.106996821394212,0.00606204153176915
"263",-0.829216509792934,0.0717848180861979,0.4720062672422
"264",2.30663334599754,-0.0690631951458575,-0.789111821422165
"265",2.65395848825282,-0.0866691967998644,-1.5042741089383
"266",-0.333037735142542,-0.0866691967998644,0.84227990468866
"267",-0.839140085285942,0.00136081147017021,0.852615886752136
"268",0.579931210214179,-0.0338511918378436,0.238185588716684
"269",-0.809369358806919,0.00136081147017021,0.503301221505998
"270",2.35625122346258,-0.0866691967998644,-0.2491721155482
"271",-0.858987236271958,-0.0690631951458575,-0.0294586682560169
"272",-0.799445783313911,0.0189668131241771,-0.115485943458571
"273",-0.670439301904809,0.00136081147017021,-0.260250996322488
"274",-0.491814943030668,0.124602823048219,2.87112173119522
"275",-0.392579188100589,0.054178816432191,-0.548924823944427
"276",-0.908605113736997,-0.0338511918378436,-0.277404573697923
"277",-0.769675056834887,0.371086846204316,0.527901986751623
"278",-0.878834387257974,0.441510852820343,0.222852418320459
"279",-0.868910811764966,0.247844834626267,0.263440453462139
"280",-0.839140085285942,0.0189668131241771,0.0286060840426679
"281",-0.630744999932778,0.00136081147017021,0.446513305767068
"282",2.77304139416891,-0.0866691967998644,-0.627801287066331
"283",0.212758916972889,-0.0866691967998644,12.6188763824837
"284",-0.660515726411801,-0.0690631951458575,0.852454387032394
"285",1.12572786232961,-0.0866691967998644,0.202408786516164
"286",-0.630744999932778,0.00136081147017021,-0.396644431061014
"287",0.282223945423944,0.00136081147017021,-0.491163295609339
"288",-0.213954829226448,-0.0690631951458575,0.329278352067629
"289",-0.839140085285942,-0.0338511918378436,-0.47169565796389
"290",-0.700210028383833,-0.0162451901838367,-0.354643429661644
"291",-0.839140085285942,0.00136081147017021,1.37163445750298
"292",-0.124642649789378,-0.0690631951458575,0.229665324930876
"293",-0.720057179369848,-0.0866691967998644,-0.268275225254803
"294",-0.273496282184495,-0.0690631951458575,-0.494328690116279
"295",-0.839140085285942,0.0717848180861979,-0.259736965785939
"296",-0.75975148134188,0.142208824702226,0.472957072122835
"297",1.97915535472828,-0.0866691967998644,0.796017156399189
"298",-0.62082142443977,0.177420828010239,-0.421875301562392
"299",-0.878834387257974,0.353480844550309,0.115075417190813
"300",0.0440581335917556,-0.0338511918378436,-0.0920767238776266
"301",-0.690286452890825,0.195026829664246,-0.183812771826535
"302",-0.908605113736997,-0.0866691967998644,1.47467589297596
"303",-0.819292934299927,-0.0162451901838367,1.73276721081205
"304",0.143293888521834,-0.0866691967998644,0.105093669677452
"305",-0.878834387257974,-0.0690631951458575,0.583737310492838
"306",0.589854785707187,-0.0514571934918505,0.0307115130420775
"307",-0.20403125373344,-0.0866691967998644,-0.214980317740003
"308",-0.858987236271958,-0.0514571934918505,-0.313402861228374
"309",-0.888757962750981,0.406298849512329,-0.329156959997908
"310",-0.600974273453754,0.0189668131241771,0.165195295992472
"311",-0.0651011968313306,0.00136081147017021,-0.457308340073747
"312",-0.878834387257974,-0.0162451901838367,-0.473110395508828
"313",-0.858987236271958,-0.0338511918378436,-0.160709490490192
"314",2.77304139416891,-0.0866691967998644,0.309801485866766
"315",-0.630744999932778,0.0189668131241771,0.157332566779899
"316",-0.809369358806919,0.054178816432191,0.339794290961675
"317",-0.20403125373344,-0.0338511918378436,-0.295732484749766
"318",0.212758916972889,-0.0866691967998644,0.379597050461473
"319",-0.680362877397817,0.142208824702226,2.84189494690601
"320",0.867714899511406,-0.0866691967998644,-0.220489765322053
"321",1.41351155162684,-0.0866691967998644,0.188399839397988
"322",2.58449345980176,-0.0866691967998644,-0.568941560636999
"323",2.21732116656047,-0.0690631951458575,0.204554425649877
"324",2.38602194994161,-0.0866691967998644,-0.226746725892621
"325",2.78296496966192,-0.0866691967998644,-0.444494490881661
"326",-0.134566225282386,-0.0690631951458575,0.527743050519496
"327",-0.283419857677503,-0.0866691967998644,0.309247772541937
"328",0.421154002326054,-0.0690631951458575,-0.118177385726758
"329",-0.402502763593597,0.0717848180861979,1.65044941937633
"330",-0.888757962750981,0.0893908197402048,0.18149352411012
"331",-0.908605113736997,3.83946917204368,-0.515269683113108
"332",-0.878834387257974,0.036572814778184,0.464079860997271
"333",0.361612549368007,-0.0866691967998644,-0.11079915567341
"334",-0.104795498803362,-0.0866691967998644,11.2151300470432
"335",-0.878834387257974,0.0893908197402048,4.41689708330281
"336",1.42343512711985,-0.0162451901838367,0.758375724577308
"337",1.56236518402196,-0.0338511918378436,0.650335180636656
"338",-0.0551776213383228,-0.0866691967998644,-0.564290368708434
"339",-0.75975148134188,0.23023883297226,-0.258556099263724
"340",0.242529643451912,-0.0690631951458575,2.98976013520644
"341",-0.392579188100589,-0.0514571934918505,0.538706574351112
"342",-0.839140085285942,-0.0690631951458575,1.75349823769365
"343",0.460848304298085,-0.0690631951458575,-0.190644617113765
"344",2.22724474205348,-0.0866691967998644,3.81502831736483
"345",-0.878834387257974,0.0189668131241771,1.88987387450388
"346",1.45320585359887,-0.0866691967998644,2.29154147543008
"347",1.17534573979465,-0.0866691967998644,2.86698804825871
"348",-0.323114159649534,-0.0866691967998644,1.59627133910843
"349",-0.739904330355864,0.00136081147017021,-0.251091655074274
"350",-0.720057179369848,0.0189668131241771,-0.556510696494586
"351",-0.700210028383833,0.106996821394212,0.0179714922933015
"352",-0.700210028383833,-0.0162451901838367,-0.482717321694613
"353",-0.868910811764966,0.00136081147017021,0.174381663724399
"354",-0.888757962750981,0.036572814778184,-0.319538697009136
"355",-0.819292934299927,-0.0690631951458575,-0.0794312958218422
"356",-0.888757962750981,-0.0690631951458575,-0.451402064608904
"357",-0.819292934299927,-0.0514571934918505,-0.446700115625563
"358",-0.263572706691487,-0.0866691967998644,-0.620298471514897
"359",0.996721380920508,-0.0866691967998644,0.0249713515746827
"360",2.79288854515493,-0.0866691967998644,-0.341365384132243
"361",1.63183021247301,-0.0866691967998644,0.234330359692561
"362",2.40586910092762,-0.0690631951458575,-0.119492454873227
"363",-0.382655612607582,-0.0690631951458575,0.316459888597836
"364",-0.729980754862856,-0.0866691967998644,0.317221244419476
"365",2.66388206374583,-0.0514571934918505,-0.695391226917135
"366",-0.809369358806919,-0.0514571934918505,5.56420871049993
"367",0.907409201483438,-0.0690631951458575,-0.303463707047692
"368",-0.551356395988715,-0.0514571934918505,-0.428252233353341
"369",0.75855556908832,-0.0690631951458575,-0.204099850907112
"370",1.67152451444504,-0.0514571934918505,-0.399459140462228
"371",-0.471967792044652,-0.0866691967998644,-0.238817676373896
"372",0.0936760110567949,-0.0866691967998644,-0.525973406630261
"373",0.550160483735156,-0.0690631951458575,0.597538615114203
"374",0.0341345580987478,-0.0690631951458575,-0.0825044047746436
"375",1.87991959979821,-0.0866691967998644,-0.414898513669546
"376",0.857791324018399,-0.0690631951458575,1.22658463778629
"377",-0.878834387257974,-0.0338511918378436,-0.222358547793351
"378",1.21504004176668,-0.0866691967998644,-0.61788981855189
"379",-0.213954829226448,-0.0514571934918505,-0.0265055305235951
"380",-0.174260527254417,-0.0162451901838367,0.0996672790941267
"381",-0.323114159649534,-0.0866691967998644,0.224861861837984
"382",-0.888757962750981,0.036572814778184,-0.366517811912604
"383",-0.858987236271958,-0.0514571934918505,-0.477625004817268
"384",-0.888757962750981,0.00136081147017021,-0.404530231662121
"385",2.28678619501153,-0.0514571934918505,-0.641062721195988
"386",-0.541432820495707,0.0189668131241771,1.79446511354065
"387",1.69137166543106,-0.0866691967998644,-0.279211063420178
"388",-0.591050697960746,-0.0690631951458575,-0.344369278919441
"389",0.53031333274914,-0.0866691967998644,0.280953021643171
"390",1.88984317529121,-0.0866691967998644,-0.00974647389210129
"391",-0.323114159649534,-0.0338511918378436,0.933877931448512
"392",0.808173446553359,-0.0866691967998644,-0.503326531644752
"393",-0.581127122467738,-0.0690631951458575,0.0710541430335836
"394",-0.888757962750981,0.177420828010239,0.0915726824267815
"395",0.510466181763124,0.00136081147017021,0.377848239210554
"396",-0.868910811764966,0.353480844550309,-0.461819328948909
"397",-0.213954829226448,-0.0690631951458575,0.674407867433601
"398",-0.263572706691487,0.054178816432191,-0.357558422698356
"399",-0.62082142443977,-0.0690631951458575,-0.423370327539431
"400",1.7409895428961,-0.0338511918378436,-0.629510876956741
"401",-0.690286452890825,-0.0866691967998644,1.53832523966507
"402",-0.600974273453754,-0.0690631951458575,0.580138173881448
"403",0.0440581335917556,-0.0866691967998644,-0.500336479690674
"404",1.96923177923528,-0.0690631951458575,-0.459652393148857
"405",0.153217464014842,0.054178816432191,-0.295745558536602
"406",-0.134566225282386,-0.0162451901838367,-0.160771783239235
"407",2.78296496966192,-0.0866691967998644,-0.769108927562714
"408",-0.839140085285942,0.036572814778184,-0.126150857604297
"409",1.17534573979465,-0.0690631951458575,0.656979740534605
"410",-0.392579188100589,-0.0690631951458575,-0.176635669995589
"411",0.460848304298085,-0.0866691967998644,-0.467279794198378
"412",-0.650592150918793,-0.0514571934918505,0.554053662004291
"413",1.89976675078422,-0.0866691967998644,0.673369654949546
"414",-0.650592150918793,0.0717848180861979,0.22902024890745
"415",0.927256352469453,0.00136081147017021,-0.133049202776126
"416",2.72342351670387,-0.0866691967998644,-0.915842958642423
"417",-0.0750247723243384,-0.0690631951458575,-0.347677716035295
"418",2.32648049698356,-0.0690631951458575,-0.0440628571983841
"419",1.88984317529121,-0.0866691967998644,0.160852601487741
"420",0.510466181763124,-0.0690631951458575,-0.399463754739935
"421",-0.34296131063555,-0.0690631951458575,2.19577675590089
"422",-0.878834387257974,0.106996821394212,-0.520267852245668
"423",-0.729980754862856,-0.0514571934918505,-0.0978791780940646
"424",-0.471967792044652,-0.0338511918378436,-0.492134601066644
"425",1.82037814684016,-0.0866691967998644,-0.0495584619473128
"426",-0.819292934299927,-0.0690631951458575,1.15067054095222
"427",-0.670439301904809,-0.0338511918378436,-0.387690425170757
"428",-0.0353304703523071,-0.0866691967998644,-0.0189658007505056
"429",-0.283419857677503,-0.0338511918378436,-0.0729044000054193
"430",-0.243725555705472,-0.0514571934918505,0.372269577462901
"431",1.21504004176668,-0.0338511918378436,-0.657418028528127
"432",-0.670439301904809,-0.0866691967998644,0.178765227545962
"433",0.927256352469453,-0.0514571934918505,-0.569126131745275
"434",-0.610897848946762,-0.0866691967998644,-0.353713191275932
"435",-0.491814943030668,-0.0514571934918505,-0.554083586420751
"436",1.1158042868366,-0.0690631951458575,-0.574893978878911
"437",-0.829216509792934,0.529540861090378,0.378423485831349
"438",1.71121881641707,-0.0866691967998644,-0.490646496506165
"439",-0.729980754862856,-0.0690631951458575,-0.169188225776638
"440",-0.799445783313911,-0.0162451901838367,0.742146387026567
"441",-0.333037735142542,-0.0338511918378436,-0.704324468557711
"442",-0.521585669509691,0.036572814778184,-0.137865355132712
"443",-0.680362877397817,0.036572814778184,0.189590323046371
"444",-0.888757962750981,-0.0162451901838367,0.0458463439207392
"445",-0.868910811764966,-0.0162451901838367,0.500627709002615
"446",0.560084059228163,-0.0690631951458575,-0.37119668950741
"447",0.460848304298085,-0.0162451901838367,0.776775618361379
"448",0.361612549368007,-0.0866691967998644,0.76993725879974
"449",-0.829216509792934,0.036572814778184,-0.424200897526675
"450",-0.739904330355864,-0.0866691967998644,-0.419909619259249
"451",-0.878834387257974,0.776024884246475,0.032930426905776
"452",0.689090540637265,-0.0866691967998644,0.247730222153425
"453",-0.273496282184495,-0.0866691967998644,-0.384638080467636
"454",-0.0353304703523071,-0.0162451901838367,-0.359665609517844
"455",-0.868910811764966,-0.0690631951458575,0.0861705168014177
"456",-0.561279971481723,-0.0162451901838367,0.267553159182307
"457",0.302071096409959,-0.0690631951458575,-0.729103139843813
"458",-0.134566225282386,-0.0338511918378436,-0.590882451133351
"459",-0.700210028383833,0.247844834626267,3.75760962986337
"460",-0.670439301904809,-0.0338511918378436,-0.454959672720931
"461",-0.888757962750981,0.036572814778184,-0.12830687886285
"462",-0.739904330355864,-0.0162451901838367,-0.313735089223271
"463",-0.75975148134188,-0.0338511918378436,0.166576612983162
"464",-0.660515726411801,-0.0866691967998644,-0.558587121462695
"465",-0.273496282184495,0.036572814778184,3.13353179999831
"466",-0.452120641058636,-0.0338511918378436,-0.268074504174553
